,sketchID,roi_labelName,numBackground,numCausal,numFunctional,numSymbol,totalStrokes,propCausal,propFunctional,propSymbol,propBackground
343,gears_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
344,gears_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,symbols_nan,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0
345,gears_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,background_7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
346,gears_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gear_1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0
347,gears_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gear_2.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0
348,gears_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gear_3.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0
349,gears_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gear_4.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
350,gears_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gear_5.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
351,gears_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gear_6.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
352,gears_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,background_7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
353,gears_2.2989-156d9df6-e309-430b-bbac-e47b6792127e,background_7.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
354,gears_2.2989-156d9df6-e309-430b-bbac-e47b6792127e,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
355,gears_2.2989-156d9df6-e309-430b-bbac-e47b6792127e,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
356,gears_2.2989-156d9df6-e309-430b-bbac-e47b6792127e,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
357,gears_2.2989-156d9df6-e309-430b-bbac-e47b6792127e,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
358,gears_2.2989-156d9df6-e309-430b-bbac-e47b6792127e,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
359,gears_2.2989-156d9df6-e309-430b-bbac-e47b6792127e,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
360,gears_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,background_7.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0
361,gears_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
362,gears_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
363,gears_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
364,gears_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
365,gears_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
366,gears_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gear_6.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
367,gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,background_7.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0
368,gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
369,gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
370,gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
371,gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gear_4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
372,gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gear_5.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
373,gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gear_6.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
374,gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,symbols_nan,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0
375,gears_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,background_7.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0
376,gears_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,gear_1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
377,gears_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
378,gears_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
379,gears_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
380,gears_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
381,gears_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
382,gears_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,background_7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
383,gears_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,gear_1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
384,gears_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,gear_2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
385,gears_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,gear_3.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
386,gears_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,gear_4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
387,gears_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,gear_5.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
388,gears_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,gear_6.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
389,gears_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,background_7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
390,gears_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
391,gears_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
392,gears_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
393,gears_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
394,gears_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
395,gears_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
396,gears_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,symbols_nan,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0
397,gears_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,background_7.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0
398,gears_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gear_1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
399,gears_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
400,gears_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gear_3.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
401,gears_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gear_4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
402,gears_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
403,gears_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gear_6.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
404,gears_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gear_4.0,0.0,7.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0
405,gears_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gear_5.0,0.0,9.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0
406,gears_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gear_6.0,0.0,7.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0
407,gears_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,symbols_nan,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0
408,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,background_7.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
409,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
410,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
411,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
412,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
413,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
414,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
415,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,background_7.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
416,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,gear_1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
417,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
418,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
419,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
420,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
421,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,gear_6.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
422,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,symbols_nan,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0
423,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,background_7.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
424,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
425,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
426,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,gear_3.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
427,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
428,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
429,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
430,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,background_7.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
431,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gear_1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0
432,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
433,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gear_3.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
434,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gear_4.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
435,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
436,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gear_6.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
437,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,symbols_nan,0.0,0.0,0.0,16.0,16.0,0.0,0.0,1.0,0.0
438,gears_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,background_7.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
439,gears_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gear_1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
440,gears_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gear_2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
441,gears_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gear_3.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
442,gears_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gear_4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
443,gears_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gear_5.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
444,gears_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gear_6.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
445,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,background_7.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
446,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gear_1.0,0.0,0.0,24.0,0.0,24.0,0.0,1.0,0.0,0.0
447,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gear_2.0,0.0,0.0,14.0,0.0,14.0,0.0,1.0,0.0,0.0
448,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gear_3.0,0.0,0.0,18.0,0.0,18.0,0.0,1.0,0.0,0.0
449,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gear_4.0,0.0,31.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0
450,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gear_5.0,0.0,17.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0
451,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gear_6.0,0.0,29.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0
452,gears_2.5854-18de046e-63e2-4225-89ae-e606873818b0,background_7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
453,gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,background_7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
454,gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,gear_1.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0
455,gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,gear_2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
456,gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,gear_3.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0
457,gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,gear_4.0,0.0,7.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0
458,gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
459,gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,gear_6.0,0.0,8.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0
460,gears_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,background_7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
461,gears_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
462,gears_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
463,gears_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
464,gears_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
465,gears_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
466,gears_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
467,gears_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,symbols_nan,0.0,0.0,0.0,15.0,15.0,0.0,0.0,1.0,0.0
468,gears_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,background_7.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
469,gears_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
470,gears_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
471,gears_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
472,gears_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
473,gears_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
474,gears_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
475,gears_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,background_7.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0
476,gears_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gear_1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
477,gears_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gear_2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
478,gears_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gear_3.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
479,gears_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gear_4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
480,gears_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gear_5.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
481,gears_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gear_6.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
482,gears_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,background_7.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0
483,gears_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
484,gears_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
485,gears_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
486,gears_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
487,gears_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
488,gears_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
489,gears_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,symbols_nan,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0
490,gears_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,background_7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
491,gears_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,symbols_nan,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
492,gears_2.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,background_7.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0
493,gears_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,background_7.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
494,gears_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gear_1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
495,gears_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
496,gears_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
497,gears_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gear_4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
498,gears_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
499,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,background_7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
500,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
501,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gear_2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
502,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gear_3.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
503,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
504,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
505,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
506,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,background_7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
507,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
508,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
509,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
510,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
511,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
512,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
513,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
514,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
515,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
516,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
