,sketchID,orig_gameID,stimuli,condition,strokeIndex,strokeLabel,strokeType,strokeRoiNum
2803,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,7,beam,functional,2.0
2804,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,8,beam,functional,2.0
2805,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,9,weight,functional,3.0
2806,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,10,weight,functional,1.0
2807,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,11,background,background,7.0
2808,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,12,background,background,7.0
2809,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,13,background,background,7.0
2810,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,14,background,background,7.0
2811,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,15,background,background,7.0
2812,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,16,background,background,7.0
2813,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,17,background,background,7.0
2814,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,18,background,background,7.0
2815,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,19,background,background,7.0
2816,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,20,background,background,7.0
2817,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,21,background,background,7.0
2818,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,22,background,background,7.0
2819,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,23,background,background,7.0
2820,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,24,weight,causal,4.0
2821,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,25,beam,causal,5.0
2822,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,26,beam,causal,5.0
2823,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,27,weight,causal,6.0
2824,levers_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_2,depictive,30,background,background,7.0
2825,levers_2.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_2,explanatory,3,symbols,symbol,nan
2826,levers_2.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_2,explanatory,4,symbols,symbol,nan
2827,levers_2.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_2,explanatory,5,symbols,symbol,nan
2828,levers_2.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_2,explanatory,6,symbols,symbol,nan
2829,levers_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_2,depictive,0,beam,functional,2.0
2830,levers_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_2,depictive,1,background,background,7.0
2831,levers_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_2,depictive,2,background,background,7.0
2832,levers_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_2,depictive,3,background,background,7.0
2833,levers_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_2,depictive,4,background,background,7.0
2834,levers_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_2,depictive,5,beam,causal,5.0
2835,levers_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_2,depictive,6,beam,causal,5.0
2836,levers_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_2,depictive,7,weight,causal,6.0
2837,levers_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_2,depictive,8,weight,causal,4.0
2838,levers_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_2,depictive,9,weight,functional,3.0
2839,levers_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_2,depictive,10,weight,functional,1.0
2840,levers_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_2,explanatory,0,background,background,7.0
2841,levers_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_2,explanatory,1,background,background,7.0
2842,levers_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_2,explanatory,2,beam,causal,5.0
2843,levers_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_2,explanatory,3,symbols,symbol,nan
2844,levers_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_2,explanatory,4,symbols,symbol,nan
2845,levers_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_2,explanatory,5,symbols,symbol,nan
2846,levers_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_2,explanatory,6,symbols,symbol,nan
2847,levers_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_2,explanatory,7,weight,causal,6.0
2848,levers_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_2,explanatory,10,symbols,symbol,nan
2849,levers_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_2,explanatory,11,symbols,symbol,nan
2850,levers_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_2,explanatory,12,symbols,symbol,nan
2851,levers_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_2,explanatory,13,symbols,symbol,nan
2852,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,0,weight,functional,1.0
2853,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,1,beam,functional,2.0
2854,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,2,weight,functional,3.0
2855,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,3,symbols,symbol,nan
2856,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,4,symbols,symbol,nan
2857,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,5,symbols,symbol,nan
2858,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,6,symbols,symbol,nan
2859,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,7,symbols,symbol,nan
2860,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,8,symbols,symbol,nan
2861,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,9,background,background,7.0
2862,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,10,background,background,7.0
2863,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,11,background,background,7.0
2864,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,12,background,background,7.0
2865,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,13,beam,causal,5.0
2866,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,14,weight,causal,4.0
2867,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,15,beam,causal,5.0
2868,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,16,weight,causal,6.0
2869,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,17,symbols,symbol,nan
2870,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,18,symbols,symbol,nan
2871,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,19,symbols,symbol,nan
2872,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,20,symbols,symbol,nan
2873,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,21,symbols,symbol,nan
2874,levers_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_2,explanatory,22,symbols,symbol,nan
2875,levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,levers_2,explanatory,0,weight,functional,3.0
2876,levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,levers_2,explanatory,1,weight,functional,1.0
2877,levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,levers_2,explanatory,2,beam,causal,5.0
2878,levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,levers_2,explanatory,3,weight,causal,6.0
2879,levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,levers_2,explanatory,4,weight,causal,4.0
2880,levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,levers_2,explanatory,5,symbols,symbol,nan
2881,levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,levers_2,explanatory,6,symbols,symbol,nan
2882,levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,levers_2,explanatory,7,symbols,symbol,nan
2883,levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,levers_2,explanatory,8,symbols,symbol,nan
2884,levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,levers_2,explanatory,9,symbols,symbol,nan
2885,levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,levers_2,explanatory,10,symbols,symbol,nan
2886,levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,levers_2,explanatory,11,symbols,symbol,nan
2887,levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,levers_2,explanatory,12,symbols,symbol,nan
2888,levers_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,levers_2,depictive,0,background,background,7.0
2889,levers_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,levers_2,depictive,1,background,background,7.0
2890,levers_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,levers_2,depictive,2,background,background,7.0
2891,levers_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,levers_2,depictive,3,background,background,7.0
2892,levers_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,levers_2,depictive,4,beam,functional,2.0
2893,levers_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,levers_2,depictive,5,weight,functional,3.0
2894,levers_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,levers_2,depictive,8,beam,causal,5.0
2895,levers_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,levers_2,depictive,9,weight,causal,4.0
2896,levers_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,levers_2,depictive,10,weight,causal,6.0
2897,levers_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,levers_2,depictive,0,background,background,7.0
2898,levers_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,levers_2,depictive,1,beam,functional,2.0
2899,levers_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,levers_2,depictive,2,beam,functional,2.0
2900,levers_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,levers_2,depictive,3,weight,functional,3.0
2901,levers_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,levers_2,depictive,4,weight,functional,1.0
2902,levers_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,levers_2,depictive,5,background,background,7.0
2903,levers_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,levers_2,depictive,6,beam,causal,5.0
2904,levers_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,levers_2,depictive,7,weight,causal,6.0
2905,levers_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,levers_2,depictive,8,weight,causal,4.0
2906,levers_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,levers_2,depictive,9,background,background,7.0
2907,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,0,weight,functional,1.0
2908,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,1,weight,functional,3.0
2909,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,2,beam,functional,2.0
2910,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,3,beam,functional,2.0
2911,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,4,beam,functional,2.0
2912,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,5,weight,causal,4.0
2913,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,6,weight,causal,6.0
2914,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,7,beam,causal,5.0
2915,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,8,beam,causal,5.0
2916,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,9,beam,causal,5.0
2917,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,10,background,background,7.0
2918,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,11,background,background,7.0
2919,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,12,background,background,7.0
2920,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,13,background,background,7.0
2921,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,14,background,background,7.0
2922,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,15,background,background,7.0
2923,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,16,background,background,7.0
2924,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,17,background,background,7.0
2925,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,18,background,background,7.0
2926,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,20,background,background,7.0
2927,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,levers_2,depictive,21,background,background,7.0
2928,levers_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,levers_2,depictive,0,background,background,7.0
2929,levers_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,levers_2,depictive,1,beam,functional,2.0
2930,levers_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,levers_2,depictive,2,background,background,7.0
2931,levers_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,levers_2,depictive,3,beam,causal,5.0
2932,levers_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,levers_2,depictive,4,background,background,7.0
2933,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,0,background,background,7.0
2934,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,1,background,background,7.0
2935,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,2,background,background,7.0
2936,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,3,weight,functional,1.0
2937,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,4,beam,functional,2.0
2938,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,5,weight,functional,3.0
2939,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,6,beam,causal,5.0
2940,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,7,weight,causal,4.0
2941,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,8,weight,causal,6.0
2942,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,9,background,background,7.0
2943,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,10,background,background,7.0
2944,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,11,background,background,7.0
2945,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,12,weight,causal,4.0
2946,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,13,beam,causal,5.0
2947,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,14,weight,causal,6.0
2948,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,15,weight,functional,1.0
2949,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,16,beam,functional,2.0
2950,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,levers_2,explanatory,17,weight,functional,3.0
2951,levers_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,levers_2,depictive,1,weight,functional,3.0
2952,levers_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,levers_2,depictive,2,weight,functional,1.0
2953,levers_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,levers_2,depictive,4,weight,causal,4.0
2954,levers_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,levers_2,depictive,5,weight,causal,6.0
2955,levers_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,levers_2,explanatory,0,weight,functional,1.0
2956,levers_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,levers_2,explanatory,1,beam,functional,2.0
