,sketchID,orig_gameID,stimuli,strokeRoiNum,condition,strokeLabel,voted,groundtruth,loc_err,size_err,norm_loc_err,norm_size_err,omission
1696,pulleys_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,pulleys_2,3.0,depictive,wheel,True,wheel,70.86959855960805,22.847319317591726,38.01658266953924,13.888102535428455,0
1744,pulleys_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,pulleys_2,4.0,depictive,wheel,True,wheel,69.09594778277523,18.027756377319946,31.210646494161672,12.68691662326338,0
1792,pulleys_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,pulleys_2,5.0,depictive,string,True,string,72.56031973468694,148.86235252742716,21.91195557923872,97.3868020909179,0
1840,pulleys_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,pulleys_2,6.0,depictive,string,True,string,83.03312591971954,169.3576098083579,49.28610060452632,131.60152529779413,0
1888,pulleys_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,pulleys_2,7.0,depictive,background,True,background,70.01606958406049,169.10647533432893,17.92999543429019,87.09189522886791,0
1601,pulleys_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,pulleys_2,1.0,depictive,,False,wheel,,,,,1
1649,pulleys_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,pulleys_2,2.0,depictive,,False,wheel,,,,,1
1697,pulleys_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,pulleys_2,3.0,depictive,,False,wheel,,,,,1
1745,pulleys_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,pulleys_2,4.0,depictive,,False,wheel,,,,,1
1793,pulleys_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,pulleys_2,5.0,depictive,,False,string,,,,,1
1841,pulleys_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,pulleys_2,6.0,depictive,,False,string,,,,,1
1889,pulleys_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,pulleys_2,7.0,depictive,background,True,background,98.67117106835208,98.67117106835208,40.070741367467306,127.5659926179346,0
1602,pulleys_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,pulleys_2,1.0,depictive,,False,wheel,,,,,1
1650,pulleys_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,pulleys_2,2.0,depictive,,False,wheel,,,,,1
1698,pulleys_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,pulleys_2,3.0,depictive,wheel,True,wheel,86.70784278253035,31.38470965295043,70.51385003056365,24.198742262986478,0
1746,pulleys_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,pulleys_2,4.0,depictive,,False,wheel,,,,,1
1794,pulleys_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,pulleys_2,5.0,depictive,,False,string,,,,,1
1842,pulleys_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,pulleys_2,6.0,depictive,,False,string,,,,,1
1890,pulleys_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,pulleys_2,7.0,depictive,background,True,background,97.32933781753577,36.87817782917155,21.014358921332953,160.91631827910894,0
1603,pulleys_2.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,pulleys_2,1.0,depictive,wheel,True,wheel,204.56600401826302,35.84689665786984,123.88192448919618,31.93319042383797,0
1651,pulleys_2.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,pulleys_2,2.0,depictive,wheel,True,wheel,177.47675904185314,32.55764119219941,92.51609424321882,26.0847483440629,0
1699,pulleys_2.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,pulleys_2,3.0,depictive,wheel,True,wheel,105.64208441714884,33.301651610693426,25.45503711797378,27.069633231627236,0
1747,pulleys_2.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,pulleys_2,4.0,depictive,,False,wheel,,,,,1
1795,pulleys_2.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,pulleys_2,5.0,depictive,,False,string,,,,,1
1843,pulleys_2.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,pulleys_2,6.0,depictive,,False,string,,,,,1
1891,pulleys_2.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,pulleys_2,7.0,depictive,background,True,background,92.5418824100742,194.12367192076292,20.349816165356575,167.93262650640904,0
1604,pulleys_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,pulleys_2,1.0,depictive,wheel,True,wheel,125.59558113245863,11.180339887498949,100.95026779191615,21.75635840073285,0
1652,pulleys_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,pulleys_2,2.0,depictive,wheel,True,wheel,71.31795005466716,23.345235059857504,20.790848567602794,41.693514860833,0
1700,pulleys_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,pulleys_2,3.0,depictive,wheel,True,wheel,123.75883806823657,7.810249675906654,38.93872330846743,24.652965272798514,0
1748,pulleys_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,pulleys_2,4.0,depictive,wheel,True,wheel,129.10654514779642,47.01063709417264,71.82717582487768,65.26173918251551,0
1796,pulleys_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,pulleys_2,5.0,depictive,,False,string,,,,,1
1844,pulleys_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,pulleys_2,6.0,depictive,,False,string,,,,,1
1892,pulleys_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,pulleys_2,7.0,depictive,background,True,background,93.34077351297235,141.76741515595182,36.68291352556898,109.31186751610801,0
1605,pulleys_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,pulleys_2,1.0,depictive,wheel,True,wheel,139.35296911081585,31.064449134018133,62.73071028825492,26.831184743847462,0
1653,pulleys_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,pulleys_2,2.0,depictive,wheel,True,wheel,137.0875632579411,31.11269837220809,55.10325343471625,24.8768649024437,0
1701,pulleys_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,pulleys_2,3.0,depictive,wheel,True,wheel,141.8493919620384,21.470910553583888,61.4950377335532,12.955945403928778,0
1749,pulleys_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,pulleys_2,4.0,depictive,wheel,True,wheel,145.94947755987343,10.816653826391969,65.0108423180532,6.37693308637042,0
1797,pulleys_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,pulleys_2,5.0,depictive,string,True,string,145.42094072037906,108.85311203635843,61.300297881097,51.54420479013233,0
1845,pulleys_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,pulleys_2,6.0,depictive,string,True,string,131.24404748406687,167.20047846821492,52.09779981595516,128.70377650219334,0
1893,pulleys_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,pulleys_2,7.0,depictive,background,True,background,133.75350462698165,150.37286989347513,49.813996695608544,69.12131258694085,0
1606,pulleys_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,pulleys_2,1.0,explanatory,wheel,True,wheel,146.69185389789033,64.1404708432983,61.94411000605853,79.59504992319084,0
1654,pulleys_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,pulleys_2,2.0,explanatory,wheel,True,wheel,159.4114174079134,26.90724809414742,82.48785652059864,45.97310790054816,0
1702,pulleys_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,pulleys_2,3.0,explanatory,wheel,True,wheel,40.40420770167385,91.0494371207203,70.20280811185619,113.15954118892171,0
1750,pulleys_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,pulleys_2,4.0,explanatory,wheel,True,wheel,15.402921800749363,82.85529554590944,70.67724859293854,95.41208678028646,0
1798,pulleys_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,pulleys_2,5.0,explanatory,,False,string,,,,,1
1846,pulleys_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,pulleys_2,6.0,explanatory,,False,string,,,,,1
1894,pulleys_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,pulleys_2,7.0,explanatory,background,True,background,74.54193450669227,113.99122773266372,15.247026774933696,154.3656821541171,0
1607,pulleys_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,pulleys_2,1.0,explanatory,wheel,True,wheel,123.28219660599822,191.06543381784158,90.79273974681985,189.86053748496352,0
1655,pulleys_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,pulleys_2,2.0,explanatory,,False,wheel,,,,,1
1703,pulleys_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,pulleys_2,3.0,explanatory,wheel,True,wheel,230.50488064247142,32.64965543462902,146.11707472094443,27.313720269764367,0
1751,pulleys_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,pulleys_2,4.0,explanatory,wheel,True,wheel,137.93114224133723,21.2602916254693,145.258560127327,17.373631663779506,0
1799,pulleys_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,pulleys_2,5.0,explanatory,string,True,string,101.00495037373169,207.20038610002638,19.20356711121123,173.2781253103819,0
1847,pulleys_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,pulleys_2,6.0,explanatory,string,True,string,118.27087553578015,195.88772294352702,39.954815960448265,175.41971340009576,0
1895,pulleys_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,pulleys_2,7.0,explanatory,background,True,background,108.50345616615168,266.8107943843352,33.02627342395244,210.02851523535588,0
1608,pulleys_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,pulleys_2,1.0,explanatory,wheel,True,wheel,132.85330255586422,28.284271247461902,67.41315048519387,22.244048278575136,0
1656,pulleys_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,pulleys_2,2.0,explanatory,wheel,True,wheel,137.78606605894515,21.633307652783937,141.00120698092087,18.539815101446205,0
1704,pulleys_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,pulleys_2,3.0,explanatory,wheel,True,wheel,81.41406512390841,24.186773244895647,150.09610769032423,31.832133831851706,0
1752,pulleys_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,pulleys_2,4.0,explanatory,wheel,True,wheel,97.11977141653496,40.607881008493905,156.36153106901168,62.97152154460772,0
1800,pulleys_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,pulleys_2,5.0,explanatory,string,True,string,109.73832511934926,71.56814934033156,46.890918208668836,131.04962056371926,0
1848,pulleys_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,pulleys_2,6.0,explanatory,string,True,string,58.137767414994535,56.462376853972415,136.87543596648544,75.61008348973324,0
1896,pulleys_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,pulleys_2,7.0,explanatory,background,True,background,43.18564576337837,124.4025723206719,64.83668536513505,166.5907197795972,0
1609,pulleys_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,pulleys_2,1.0,depictive,,False,wheel,,,,,1
1657,pulleys_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,pulleys_2,2.0,depictive,,False,wheel,,,,,1
1705,pulleys_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,pulleys_2,3.0,depictive,,False,wheel,,,,,1
1753,pulleys_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,pulleys_2,4.0,depictive,,False,wheel,,,,,1
1801,pulleys_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,pulleys_2,5.0,depictive,,False,string,,,,,1
1849,pulleys_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,pulleys_2,6.0,depictive,string,True,string,122.30801282009286,226.77080940897133,45.335564127639564,203.6042532867429,0
1897,pulleys_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,pulleys_2,7.0,depictive,background,True,background,111.78662710718129,280.4442903679802,52.40884099279376,229.61409160848356,0
1610,pulleys_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,pulleys_2,1.0,depictive,wheel,True,wheel,98.36793176640444,41.48493702538308,22.01485294882012,49.57550988801902,0
1658,pulleys_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,pulleys_2,2.0,depictive,,False,wheel,,,,,1
1706,pulleys_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,pulleys_2,3.0,depictive,wheel,True,wheel,75.20804478245661,46.400431032480725,71.15122257110464,63.46733526684562,0
1754,pulleys_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,pulleys_2,4.0,depictive,,False,wheel,,,,,1
1802,pulleys_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,pulleys_2,5.0,depictive,,False,string,,,,,1
1850,pulleys_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,pulleys_2,6.0,depictive,string,True,string,151.95394038984313,198.16155025635018,82.38223915276255,168.15765983207865,0
1898,pulleys_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,pulleys_2,7.0,depictive,background,True,background,88.10221336606703,116.84177335182824,30.56629052658103,25.48780810735597,0
1611,pulleys_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,pulleys_2,1.0,depictive,,False,wheel,,,,,1
1659,pulleys_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,pulleys_2,2.0,depictive,,False,wheel,,,,,1
1707,pulleys_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,pulleys_2,3.0,depictive,,False,wheel,,,,,1
1755,pulleys_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,pulleys_2,4.0,depictive,,False,wheel,,,,,1
1803,pulleys_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,pulleys_2,5.0,depictive,,False,string,,,,,1
1851,pulleys_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,pulleys_2,6.0,depictive,,False,string,,,,,1
1899,pulleys_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,pulleys_2,7.0,depictive,background,True,background,175.9147520817967,281.60255680657446,95.80269970875003,230.35488939117465,0
1612,pulleys_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,pulleys_2,1.0,explanatory,wheel,True,wheel,78.03204469959762,12.649110640673518,52.00494283235654,24.469896774589927,0
1660,pulleys_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,pulleys_2,2.0,explanatory,wheel,True,wheel,92.61749294814668,22.360679774997898,66.95375388138352,43.63310421222107,0
1708,pulleys_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,pulleys_2,3.0,explanatory,wheel,True,wheel,54.18717560456533,16.278820596099706,91.87769347273533,37.17392579430642,0
1756,pulleys_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,pulleys_2,4.0,explanatory,,False,wheel,,,,,1
1804,pulleys_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,pulleys_2,5.0,explanatory,,False,string,,,,,1
1852,pulleys_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,pulleys_2,6.0,explanatory,,False,string,,,,,1
1900,pulleys_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,pulleys_2,7.0,explanatory,background,True,background,34.058772731852805,108.16653826391968,66.2451875770515,128.23125497844566,0
1613,pulleys_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,pulleys_2,1.0,depictive,wheel,True,wheel,50.60632371551998,35.608987629529715,59.85328301310945,29.37396813675081,0
1661,pulleys_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,pulleys_2,2.0,depictive,wheel,True,wheel,55.154328932550705,29.732137494637012,54.59047272921796,23.88014107844576,0
1709,pulleys_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,pulleys_2,3.0,depictive,wheel,True,wheel,21.70829334609241,24.839484696748443,64.19409201701268,19.79550605986294,0
1757,pulleys_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,pulleys_2,4.0,depictive,wheel,True,wheel,41.14608122288197,12.649110640673518,72.24237045104724,5.002391658453017,0
1805,pulleys_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,pulleys_2,5.0,depictive,string,True,string,92.92604586443997,238.4302833114955,69.54026593304721,203.18356578004975,0
1853,pulleys_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,pulleys_2,6.0,depictive,string,True,string,63.34824385884742,177.36967046256808,89.09201601958108,141.79045234808464,0
1901,pulleys_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,pulleys_2,7.0,depictive,background,True,background,32.03903868720159,97.04638066409278,74.94631878027754,4.995516992630503,0
1614,pulleys_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,pulleys_2,1.0,depictive,wheel,True,wheel,104.55859601199703,27.459060435491963,20.658013351152377,19.97635271952104,0
1662,pulleys_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,pulleys_2,2.0,depictive,wheel,True,wheel,107.08057713703265,23.600847442411894,35.868287275089045,19.44173584731705,0
1710,pulleys_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,pulleys_2,3.0,depictive,wheel,True,wheel,47.15135204848319,31.827660925679098,48.83666601582538,25.728455883759917,0
1758,pulleys_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,pulleys_2,4.0,depictive,wheel,True,wheel,101.79636535751166,9.899494936611665,93.54884990438573,7.881952320457319,0
1806,pulleys_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,pulleys_2,5.0,depictive,string,True,string,138.67948658687772,108.6830253535482,74.05341616153744,42.97977235186488,0
1854,pulleys_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,pulleys_2,6.0,depictive,string,True,string,69.72983579501675,86.97700845625813,84.31006235443039,34.653622564276134,0
1902,pulleys_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,pulleys_2,7.0,depictive,background,True,background,79.83890029302758,103.1746092796091,28.479483499619906,9.243911512614607,0
1615,pulleys_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,pulleys_2,1.0,explanatory,wheel,True,wheel,81.1326075015465,105.11898020814318,63.07051344210805,125.39858131300736,0
1663,pulleys_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,pulleys_2,2.0,explanatory,,False,wheel,,,,,1
1711,pulleys_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,pulleys_2,3.0,explanatory,wheel,True,wheel,3.640054944640259,78.00640999302557,88.63258943516537,97.28031476344808,0
1759,pulleys_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,pulleys_2,4.0,explanatory,,False,wheel,,,,,1
1807,pulleys_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,pulleys_2,5.0,explanatory,,False,string,,,,,1
1855,pulleys_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,pulleys_2,6.0,explanatory,,False,string,,,,,1
1903,pulleys_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,pulleys_2,7.0,explanatory,background,True,background,81.22961282685029,103.36827366266692,43.742967178601646,18.860793961484784,0
1616,pulleys_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_2,1.0,explanatory,wheel,True,wheel,146.12494653549064,18.601075237738275,75.94461469736932,11.770437557337292,0
1664,pulleys_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_2,2.0,explanatory,,False,wheel,,,,,1
1712,pulleys_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_2,3.0,explanatory,wheel,True,wheel,110.14535850411491,28.42534080710379,46.480572892999724,21.670166186562028,0
1760,pulleys_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_2,4.0,explanatory,,False,wheel,,,,,1
1808,pulleys_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_2,5.0,explanatory,string,True,string,94.98684119392539,109.1146186356347,43.62314600907489,150.63617780962028,0
1856,pulleys_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_2,6.0,explanatory,string,True,string,130.15567601914256,116.73045875006231,85.6957578021675,70.32568345626552,0
1904,pulleys_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_2,7.0,explanatory,background,True,background,118.47890107525474,60.207972893961475,48.249559039863485,80.0718733462537,0
