,sketchID,orig_gameID,stimuli,roiNum,condition,label,type,label_gt,type_gt,loc_err,size_err,norm_loc_err,norm_size_err,omission
540,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_2,6.0,depictive,gear,causal,gear,causal,0.16313581616930306,0.5516883116883117,0.21064069738444047,0.5820383454308694,0
590,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_2,7.0,depictive,background,background,background,background,0.13800055551927792,0.17023096663815226,0.1843768234613042,0.19311993799697497,0
291,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_2,1.0,explanatory,gear,functional,gear,functional,0.23591316587689873,0.3702963702963703,0.18916374832701852,0.35797976891105615,0
341,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_2,2.0,explanatory,gear,functional,gear,functional,0.19591287213756453,0.46964285714285714,0.1542108079848839,0.4592694096791671,0
391,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_2,3.0,explanatory,gear,functional,gear,functional,0.16943837931891428,0.47517039922103216,0.1351183030980697,0.4649050669550415,0
441,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_2,4.0,explanatory,gear,causal,gear,causal,0.17639717436709904,0.2281052281052281,0.17499779348214947,0.2130074586651655,0
491,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_2,5.0,explanatory,gear,causal,gear,causal,0.2162632006499522,0.30313588850174217,0.22328186790760188,0.28950567092606333,0
541,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_2,6.0,explanatory,gear,causal,gear,causal,0.2108012486302346,0.2727272727272727,0.22531238382270682,0.25850228202101877,0
591,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_2,7.0,explanatory,background,background,background,background,0.19424332844480866,0.5303678357570573,0.1989791546866864,0.5211821301459508,0
292,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_2,1.0,explanatory,gear,functional,gear,functional,0.10671873729054748,0.29653679653679654,0.06300022799341076,0.28277750493104487,0
342,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_2,2.0,explanatory,gear,functional,gear,functional,0.09035216022783296,0.0005952380952380953,0.047405423210113574,0.020166242793849792,0
392,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_2,3.0,explanatory,gear,functional,gear,functional,0.05486961299196855,0.5189873417721519,0.02415368673700256,0.5095790409569396,0
442,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_2,4.0,explanatory,gear,causal,gear,causal,0.10802918900397195,0.2087912087912088,0.07851291348845016,0.19331566945143808,0
492,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_2,5.0,explanatory,gear,causal,gear,causal,0.1020947510176058,0.06421105027376804,0.07564027724632136,0.04590761524357074,0
542,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_2,6.0,explanatory,gear,causal,gear,causal,0.054991067158665946,0.09333333333333334,0.029021116151832164,0.11471823602840177,0
592,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_2,7.0,explanatory,,,background,background,,,,,1
293,gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_2,1.0,explanatory,gear,functional,gear,functional,0.19835568599346695,0.16083916083916083,0.18138862458057267,0.18354443446645086,0
343,gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_2,2.0,explanatory,gear,functional,gear,functional,0.20272584461225118,1.7392857142857143,0.18592590979177723,1.7928643957985109,0
393,gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_2,3.0,explanatory,gear,functional,gear,functional,0.19829452362082692,0.24050632911392406,0.18184722600802897,0.22565111730043097,0
443,gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_2,4.0,explanatory,gear,causal,gear,causal,0.22726033224547595,0.21611721611721613,0.21968839051698177,0.23990369325056746,0
493,gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_2,5.0,explanatory,gear,causal,gear,causal,0.21366751936282857,1.9128919860627178,0.20622336544560915,1.9698662955290556,0
543,gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_2,6.0,explanatory,gear,causal,gear,causal,0.23660884546966565,0.17506493506493506,0.226465660010643,0.1980484557631825,0
593,gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_2,7.0,explanatory,background,background,background,background,0.30940301880337,0.34082854698765735,0.3025030186034288,0.3670542982145789,0
294,gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_2,1.0,depictive,gear,functional,gear,functional,0.1852912521733683,0.1258741258741259,0.13786283398967894,0.10877678127526282,0
344,gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_2,2.0,depictive,gear,functional,gear,functional,0.1990302788938039,0.2857142857142857,0.15127056615791792,0.3108620371414131,0
394,gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_2,3.0,depictive,gear,functional,gear,functional,0.18305523435786455,0.3169425511197663,0.1360159203883042,0.30358238305929786,0
444,gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_2,4.0,depictive,gear,causal,gear,causal,0.13692842472730707,0.4405594405594406,0.0889758416601017,0.42961714001616824,0
494,gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_2,5.0,depictive,gear,causal,gear,causal,0.13933020618709283,0.3554006968641115,0.09344025125387838,0.3427927456066085,0
544,gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_2,6.0,depictive,gear,causal,gear,causal,0.11068574571161388,0.4993939393939394,0.06313277615747541,0.489602404124468,0
594,gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_2,7.0,depictive,background,background,background,background,0.10764674377750609,0.5502871807405597,0.060102495499366096,0.5414910848131926,0
295,gears_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gears_2,1.0,explanatory,gear,functional,gear,functional,0.12983492673353714,0.0367965367965368,0.09250391702828384,0.017956891367123085,0
345,gears_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gears_2,2.0,explanatory,gear,functional,gear,functional,0.10632587481199783,0.42857142857142855,0.08508647859133327,0.41739465015937194,0
395,gears_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gears_2,3.0,explanatory,gear,functional,gear,functional,0.08100832287225461,0.44498539435248297,0.08005180056851145,0.43412966264262265,0
445,gears_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gears_2,4.0,explanatory,gear,causal,gear,causal,0.11772755330582158,0.4155844155844156,0.1221288282364723,0.40415361948117584,0
495,gears_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gears_2,5.0,explanatory,gear,causal,gear,causal,0.16638987204650005,0.13439522150323543,0.15777999359179123,0.11746454410030278,0
545,gears_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gears_2,6.0,explanatory,gear,causal,gear,causal,0.14646075263395916,0.008311688311688312,0.14325462834524572,0.011085102587053666,0
595,gears_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gears_2,7.0,explanatory,background,background,background,background,0.09461482476600686,0.4913234754979836,0.10558056466730799,0.4813740871018788,0
296,gears_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gears_2,1.0,explanatory,gear,functional,gear,functional,0.17923837466877976,4.754245754245754,0.1741259190749378,4.866795131262268,0
346,gears_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gears_2,2.0,explanatory,gear,functional,gear,functional,0.33307850521403176,8.528571428571428,0.30480922599492005,8.714944208592472,0
396,gears_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gears_2,3.0,explanatory,gear,functional,gear,functional,0.5366764308784727,8.01574164232392,0.5050127802020982,8.192083798797983,0
446,gears_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gears_2,4.0,explanatory,,,gear,causal,,,,,1
496,gears_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gears_2,5.0,explanatory,,,gear,causal,,,,,1
546,gears_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gears_2,6.0,explanatory,,,gear,causal,,,,,1
596,gears_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gears_2,7.0,explanatory,background,background,background,background,0.1417511949209725,0.9256996211658316,0.1793728786935164,0.9242463531430493,0
297,gears_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gears_2,1.0,depictive,gear,functional,gear,functional,0.15588099318671056,0.000333000333000333,0.11098711224729604,0.01921984861396612,0
347,gears_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gears_2,2.0,depictive,,,gear,functional,,,,,1
397,gears_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gears_2,3.0,depictive,gear,functional,gear,functional,0.1319616488183401,0.1282051282051282,0.08471604469485804,0.11115337652519555,0
447,gears_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gears_2,4.0,depictive,gear,causal,gear,causal,0.1450794090644769,0.289044289044289,0.09734003581160271,0.27513844877054716,0
497,gears_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gears_2,5.0,depictive,,,gear,causal,,,,,1
547,gears_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gears_2,6.0,depictive,gear,causal,gear,causal,0.1226031732391403,0.18181818181818182,0.07533088961941908,0.16581506727364612,0
597,gears_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gears_2,7.0,depictive,,,background,background,,,,,1
298,gears_2.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,gears_2,1.0,explanatory,gear,functional,gear,functional,0.21146482026246488,0.2853812853812854,0.22766751812836072,0.2714037990920817,0
348,gears_2.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,gears_2,2.0,explanatory,gear,functional,gear,functional,0.23600312911683072,0.07857142857142857,0.2410874330716518,0.06054887338198736,0
398,gears_2.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,gears_2,3.0,explanatory,gear,functional,gear,functional,0.276661756151508,0.29892891918208375,0.2822190503908548,0.2852164159696287,0
448,gears_2.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,gears_2,4.0,explanatory,gear,causal,gear,causal,0.23560960810901752,0.2757242757242757,0.24997077810928095,0.2615579044852179,0
498,gears_2.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,gears_2,5.0,explanatory,gear,causal,gear,causal,0.23830480483973465,0.5211548033847685,0.25146681826171247,0.5117888967363378,0
548,gears_2.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,gears_2,6.0,explanatory,gear,causal,gear,causal,0.2647172193314545,0.34683982683982684,0.27533150767427966,0.33406443042459116,0
598,gears_2.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,gears_2,7.0,explanatory,background,background,background,background,0.228662439858915,0.1409935231577661,0.23614916563687782,0.16331062876913702,0
299,gears_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gears_2,1.0,depictive,gear,functional,gear,functional,0.08523307656712009,0.4916749916749917,0.05106255509704784,0.48173247871111957,0
349,gears_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gears_2,2.0,depictive,gear,functional,gear,functional,0.08333333333333334,0.3880952380952381,0.08243183504833423,0.41524549565452573,0
399,gears_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gears_2,3.0,depictive,gear,functional,gear,functional,0.06097421922415364,0.16131126257708536,0.0739688939755012,0.1449070457710742,0
449,gears_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gears_2,4.0,depictive,gear,causal,gear,causal,0.019266007352363126,0.36363636363636365,0.0406180021084898,0.39030822121058983,0
499,gears_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gears_2,5.0,depictive,gear,causal,gear,causal,0.00947429423937761,0.6167247386759582,0.03995260363578545,0.648346843451533,0
549,gears_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gears_2,6.0,depictive,gear,causal,gear,causal,0.06152872175004191,0.13454545454545455,0.0646663378970122,0.15673644004721063,0
599,gears_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gears_2,7.0,depictive,background,background,background,background,0.06164689482002313,0.32763045337895635,0.07357351010339412,0.35359805831235736,0
600,levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,levers_1,1.0,depictive,,,weight,functional,,,,,1
648,levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,levers_1,2.0,depictive,,,beam,functional,,,,,1
696,levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,levers_1,3.0,depictive,,,weight,functional,,,,,1
744,levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,levers_1,4.0,depictive,weight,causal,weight,causal,0.16765426168577366,1.4974271012006861,0.24195116207512976,1.2407770824988746,0
792,levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,levers_1,5.0,depictive,beam,causal,beam,causal,0.05804703453853683,3.1224712957900493,0.14257989998892937,2.698822359389253,0
840,levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,levers_1,6.0,depictive,weight,causal,weight,causal,0.16067725373234898,1.7592617908407382,0.08933343892824272,1.4757041286843515,0
888,levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,levers_1,7.0,depictive,background,background,background,background,0.11492426299929358,0.3615130023640662,0.027676247821586054,0.42712761021602036,0
601,levers_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,levers_1,1.0,explanatory,weight,functional,weight,functional,0.10858546769265652,0.24956907165722728,0.06148399736075002,0.3266876837284245,0
649,levers_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,levers_1,2.0,explanatory,beam,functional,beam,functional,0.13774057042657115,0.28158820346320346,0.05868710662300237,0.3554163448043966,0
697,levers_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,levers_1,3.0,explanatory,weight,functional,weight,functional,0.07703944707130611,4.604395604395604,0.16332307872448681,4.028455575559946,0
745,levers_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,levers_1,4.0,explanatory,weight,causal,weight,causal,0.11992381609443277,0.6878216123499142,0.03891794655801875,0.5143713249855034,0
793,levers_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,levers_1,5.0,explanatory,beam,causal,beam,causal,0.1232670336503493,0.05850191361399672,0.05175754323384818,0.050275850427375014,0
841,levers_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,levers_1,6.0,explanatory,weight,causal,weight,causal,0.0657304832314834,1.2597402597402598,0.0427646823054461,1.0275163122845985,0
889,levers_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,levers_1,7.0,explanatory,background,background,background,background,0.16463296726423754,0.38534278959810875,0.09125025489574971,0.44850851101956934,0
602,levers_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_1,1.0,explanatory,,,weight,functional,,,,,1
650,levers_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_1,2.0,explanatory,,,beam,functional,,,,,1
698,levers_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_1,3.0,explanatory,,,weight,functional,,,,,1
746,levers_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_1,4.0,explanatory,,,weight,causal,,,,,1
794,levers_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_1,5.0,explanatory,beam,causal,beam,causal,0.14074268852962044,0.7422999817751048,0.1421190464151201,0.5632511828364836,0
842,levers_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_1,6.0,explanatory,weight,causal,weight,causal,0.10542586105320166,6.655228981544771,0.17772522607534452,5.868533481870111,0
890,levers_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_1,7.0,explanatory,,,background,background,,,,,1
603,levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_1,1.0,depictive,weight,functional,weight,functional,0.32033837976926577,0.3001723713371091,0.3222774756218684,0.16655915665756157,0
651,levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_1,2.0,depictive,beam,functional,beam,functional,0.2148872434814596,4.833806818181818,0.1374168463214062,4.2342911693489516,0
699,levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_1,3.0,depictive,weight,functional,weight,functional,0.12797693898354617,0.8021978021978022,0.2158707639627653,0.616993557631041,0
747,levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_1,4.0,depictive,weight,causal,weight,causal,0.05854022126475889,4.097427101200686,0.04552433027352058,3.5735860808860966,0
795,levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_1,5.0,depictive,beam,causal,beam,causal,0.1227762724724846,2.5784581738655,0.12441924445829976,2.210715164748363,0
843,levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_1,6.0,depictive,weight,causal,weight,causal,0.15667672325465082,0.27956254272043746,0.1535722725570025,0.1480673129451807,0
891,levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_1,7.0,depictive,background,background,background,background,0.0853935570078986,0.13556231003039515,0.0790867008326633,0.22439691472840095,0
604,levers_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_1,1.0,explanatory,weight,functional,weight,functional,0.07318902634783193,0.6985964048263974,0.12514104198346204,0.7295703773202925,0
652,levers_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_1,2.0,explanatory,,,beam,functional,,,,,1
700,levers_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_1,3.0,explanatory,weight,functional,weight,functional,0.15469341701358685,0.47496947496947495,0.23533425604344776,0.5289246410695475,0
748,levers_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_1,4.0,explanatory,weight,causal,weight,causal,0.02683078592495364,0.5862778730703259,0.11481878174354675,0.42326280624653806,0
796,levers_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_1,5.0,explanatory,beam,causal,beam,causal,0.050230157415122115,0.8447238928376162,0.13690541038475945,0.8606809615296356,0
844,levers_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_1,6.0,explanatory,weight,causal,weight,causal,0.10723738807789109,0.509090909090909,0.174492159037238,0.5595395597450701,0
892,levers_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_1,7.0,explanatory,background,background,background,background,0.03689963572136393,0.03639311043566363,0.12009922800298364,0.07011262542660088,0
605,levers_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_1,1.0,depictive,weight,functional,weight,functional,0.10495029023024947,0.5198227037675449,0.02076313300026065,0.5691684932798777,0
653,levers_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_1,2.0,depictive,,,beam,functional,,,,,1
701,levers_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_1,3.0,depictive,weight,functional,weight,functional,0.07868623275460586,3.0398046398046397,0.16487768247652232,2.624651005947197,0
749,levers_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_1,4.0,depictive,weight,causal,weight,causal,0.2571059709863699,0.9018867924528302,0.16943216293536323,0.7064379320568358,0
797,levers_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_1,5.0,depictive,beam,causal,beam,causal,0.15802876426043413,0.1643885547658101,0.07205298669897908,0.25026080823166563,0
845,levers_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_1,6.0,depictive,weight,causal,weight,causal,0.1251051794443641,0.44880382775119615,0.09878771970450188,0.5054479267313067,0
893,levers_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_1,7.0,depictive,background,background,background,background,0.2511187329697572,0.31184059439378586,0.16571280945332165,0.17702828578902516,0
606,levers_1.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_1,1.0,depictive,weight,functional,weight,functional,0.08263543625570066,0.6232455060329968,0.11785258410608174,0.6619629716503656,0
654,levers_1.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_1,2.0,depictive,beam,functional,beam,functional,0.04322877314691379,0.37459415584415584,0.11215010613315057,0.4388644688881885,0
702,levers_1.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_1,3.0,depictive,weight,functional,weight,functional,0.17699692521028998,0.3435897435897436,0.22957874184938626,0.411046248927881,0
750,levers_1.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_1,4.0,depictive,weight,causal,weight,causal,0.1457955294974039,0.17015437392795885,0.13366328375424702,0.25543409854879423,0
