,sketchID,orig_gameID,stimuli,roiNum,condition,label,type,label_gt,type_gt,loc_err,size_err,norm_loc_err,norm_size_err,omission
420,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_2,4.0,depictive,gear,causal,gear,causal,15.337861650177967,20.12461179749811,6.566470487965456,22.777095647603687,0
470,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_2,5.0,depictive,gear,causal,gear,causal,12.5,17.11724276862369,19.665628790403666,19.641512438765517,0
520,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_2,6.0,depictive,gear,causal,gear,causal,11.335784048754634,21.587033144922902,26.926467519717008,25.398912065616333,0
570,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_2,7.0,depictive,background,background,background,background,17.804493814764857,14.560219778561036,5.656718914693192,40.37583003894965,0
271,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_2,1.0,explanatory,gear,functional,gear,functional,47.03456176047567,47.4236228055175,27.356686047681748,47.003721045824584,0
321,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_2,2.0,explanatory,gear,functional,gear,functional,31.18092365533773,30.01666203960727,23.350098228934684,29.903304578571706,0
371,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_2,3.0,explanatory,gear,functional,gear,functional,30.108138434649195,45.27692569068709,39.898247823759895,44.7344878245001,0
421,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_2,4.0,explanatory,gear,causal,gear,causal,95.02762756167282,32.01562118716424,116.44629768779957,32.2826471884295,0
471,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_2,5.0,explanatory,gear,causal,gear,causal,106.24617640178869,3.0,127.35873281460916,8.661709721724426,0
521,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_2,6.0,explanatory,gear,causal,gear,causal,117.02350191307727,11.045361017187261,138.19900713877436,21.618831717269476,0
571,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_2,7.0,explanatory,background,background,background,background,44.34241761564202,9.0,65.12998224551346,21.73879004138134,0
272,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_2,1.0,depictive,gear,functional,gear,functional,43.52585438564073,51.088159097779204,40.03869569666788,50.52144720372728,0
322,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_2,2.0,depictive,gear,functional,gear,functional,40.496913462633174,8.94427190999916,48.1902935240332,13.806377204912264,0
372,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_2,3.0,depictive,gear,functional,gear,functional,16.76305461424021,14.560219778561036,38.21242282757704,14.633286668814451,0
422,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_2,4.0,depictive,gear,causal,gear,causal,62.5879381350752,57.14017850864661,83.14263336001417,71.53139362902203,0
472,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_2,5.0,depictive,gear,causal,gear,causal,54.00231476520243,26.92582403567252,66.11953475921156,32.580745810090505,0
522,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_2,6.0,depictive,gear,causal,gear,causal,73.81395532011545,40.52159917870962,78.27579729753035,51.717127214967014,0
572,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_2,7.0,depictive,background,background,background,background,27.189152248645048,61.68468205316454,48.66210140979003,58.245036177216654,0
273,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_2,1.0,explanatory,gear,functional,gear,functional,39.53795644693843,44.10215414239989,18.275939976858712,51.85088221012194,0
323,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_2,2.0,explanatory,gear,functional,gear,functional,48.63383595810637,31.32091952673165,27.765644863199594,37.899114349333786,0
373,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_2,3.0,explanatory,gear,functional,gear,functional,58.0538543078752,41.6293165929973,39.19166946842088,51.54015780946117,0
423,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_2,4.0,explanatory,gear,causal,gear,causal,39.05124837953327,60.8276253029822,35.951151733777756,70.94525331406393,0
473,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_2,5.0,explanatory,gear,causal,gear,causal,45.39273069556402,7.0710678118654755,36.55275272859408,12.537737867536055,0
523,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_2,6.0,explanatory,gear,causal,gear,causal,80.2153351922187,83.86894538504703,73.99252128236982,91.1063290998046,0
573,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_2,7.0,explanatory,background,background,background,background,27.829840100151493,88.60022573334675,7.138787338849721,114.215859907095,0
274,gears_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_2,1.0,depictive,gear,functional,gear,functional,27.390691849604675,47.50789408087881,33.551660605790616,46.90650004465271,0
324,gears_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_2,2.0,depictive,gear,functional,gear,functional,15.532224567009067,32.449961479175904,28.149567313414934,36.730496675990224,0
374,gears_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_2,3.0,depictive,gear,functional,gear,functional,30.41792234851026,35.90264614203248,47.05407144905186,33.120138942664525,0
424,gears_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_2,4.0,depictive,gear,causal,gear,causal,88.51271095159159,15.556349186104045,108.19847343234733,5.562830210049344,0
474,gears_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_2,5.0,depictive,gear,causal,gear,causal,87.50571409913755,42.43819034784589,107.41330706513658,46.91729966461989,0
524,gears_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_2,6.0,depictive,gear,causal,gear,causal,86.12200647918046,16.1245154965971,107.23025420210598,13.761465587571742,0
574,gears_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_2,7.0,depictive,background,background,background,background,54.48853090330111,69.42621983083913,65.52880881466805,80.11182484919786,0
275,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,1.0,depictive,gear,functional,gear,functional,61.40439723668005,5.830951894845301,51.91391325966937,4.37102121038055,0
325,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,2.0,depictive,gear,functional,gear,functional,53.52102390649865,10.295630140987,48.846279235942156,5.136041076988262,0
375,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,3.0,depictive,gear,functional,gear,functional,45.83939353874569,14.035668847618199,46.47555365244073,9.917753709131235,0
425,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,4.0,depictive,gear,causal,gear,causal,24.88473427625861,25.709920264364882,46.415848959911536,16.984709681862686,0
475,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,5.0,depictive,gear,causal,gear,causal,22.45551157288562,28.0178514522438,43.66962671957728,28.1400266317735,0
525,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,6.0,depictive,gear,causal,gear,causal,28.88771365130858,29.832867780352597,47.342590099200336,33.12322531859333,0
575,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,7.0,depictive,background,background,background,background,55.46169849544819,101.39033484509261,40.901137809882535,134.98493409218815,0
276,gears_2.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_2,1.0,explanatory,,,gear,functional,,,,,1
326,gears_2.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_2,2.0,explanatory,,,gear,functional,,,,,1
376,gears_2.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_2,3.0,explanatory,,,gear,functional,,,,,1
426,gears_2.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_2,4.0,explanatory,,,gear,causal,,,,,1
476,gears_2.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_2,5.0,explanatory,,,gear,causal,,,,,1
526,gears_2.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_2,6.0,explanatory,,,gear,causal,,,,,1
576,gears_2.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_2,7.0,explanatory,background,background,background,background,47.13013897709193,133.79461872586654,58.56038927947849,106.88072480773285,0
277,gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_2,1.0,explanatory,gear,functional,gear,functional,225.1055308072194,19.235384061671343,206.71073367449566,26.35389717998999,0
327,gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_2,2.0,explanatory,gear,functional,gear,functional,220.0823709432448,9.848857801796104,201.68750283006435,8.984855285153566,0
377,gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_2,3.0,explanatory,gear,functional,gear,functional,212.24101865567835,30.479501308256342,194.96911053032247,20.935245112486303,0
427,gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_2,4.0,explanatory,gear,causal,gear,causal,134.00093283257397,25.553864678361276,155.2144424334684,27.093883155305033,0
477,gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_2,5.0,explanatory,gear,causal,gear,causal,137.7552176870263,19.235384061671343,159.0488746313894,22.723955146175786,0
527,gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_2,6.0,explanatory,gear,causal,gear,causal,153.13800965142522,7.0,173.78036495874795,8.344398690310125,0
577,gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_2,7.0,explanatory,background,background,background,background,111.15417221139295,135.10366390294527,127.09392292787109,163.1275443208745,0
278,gears_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_2,1.0,explanatory,gear,functional,gear,functional,68.96557112066861,22.47220505424423,60.234193016537766,21.684140870527315,0
328,gears_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_2,2.0,explanatory,gear,functional,gear,functional,74.82312476768128,27.459060435491963,63.14968992244456,34.26960336488677,0
378,gears_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_2,3.0,explanatory,gear,functional,gear,functional,72.25821752575966,25.317977802344327,59.251777525509524,21.307601219088884,0
428,gears_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_2,4.0,explanatory,gear,causal,gear,causal,58.66216838815286,12.041594578792296,60.03940686561272,22.2427420840247,0
478,gears_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_2,5.0,explanatory,gear,causal,gear,causal,57.39555731936053,7.810249675906654,58.631207856135134,13.941901580161602,0
528,gears_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_2,6.0,explanatory,gear,causal,gear,causal,42.10997506529777,14.317821063276353,48.682072599305585,6.308129871386364,0
578,gears_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_2,7.0,explanatory,background,background,background,background,51.22987409705396,27.892651361962706,39.2513214049889,51.547897765356446,0
279,gears_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_2,1.0,depictive,gear,functional,gear,functional,8.077747210701755,17.804493814764857,23.527352121035975,8.226991109995145,0
329,gears_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_2,2.0,depictive,gear,functional,gear,functional,48.43810483493342,122.57650672131263,45.906907895915396,124.45160834401482,0
379,gears_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_2,3.0,depictive,gear,functional,gear,functional,100.56838469419701,60.166435825965294,94.44739789364156,54.112848061020124,0
429,gears_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_2,4.0,depictive,gear,causal,gear,causal,106.25441167311595,39.395431207184416,104.94830391767005,28.62560644608429,0
479,gears_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_2,5.0,depictive,gear,causal,gear,causal,102.37431318450932,149.5125412799876,95.2119266104822,147.34963280025818,0
529,gears_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_2,6.0,depictive,gear,causal,gear,causal,136.61991070118586,86.09297300012354,130.11413934831805,74.44295499862376,0
579,gears_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_2,7.0,depictive,background,background,background,background,74.46643539206103,249.0,52.916363829963856,217.3281172463384,0
280,gears_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_2,1.0,depictive,gear,functional,gear,functional,56.1003565051061,16.401219466856727,38.32594947408833,16.506837875205367,0
330,gears_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_2,2.0,depictive,gear,functional,gear,functional,49.96248592694322,10.04987562112089,36.64319579167753,12.922828123220718,0
380,gears_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_2,3.0,depictive,gear,functional,gear,functional,41.28256290493603,12.041594578792296,31.04119898891341,8.50719185886037,0
430,gears_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_2,4.0,depictive,gear,causal,gear,causal,59.90826320300064,14.422205101855956,38.65967973613981,21.65906394797318,0
480,gears_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_2,5.0,depictive,gear,causal,gear,causal,71.45103218288732,9.433981132056603,50.721927500896115,15.014997530040082,0
530,gears_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_2,6.0,depictive,gear,causal,gear,causal,61.077819214506995,10.295630140987,39.533319330672185,14.072122394770762,0
580,gears_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_2,7.0,depictive,background,background,background,background,49.489897959078476,55.326304774492215,34.02553387857346,84.23333353596492,0
281,gears_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_2,1.0,explanatory,gear,functional,gear,functional,50.064957804835906,18.384776310850235,34.48758045618674,18.694819327300053,0
331,gears_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_2,2.0,explanatory,gear,functional,gear,functional,44.477522413012174,8.06225774829855,29.25697367045219,9.752443537313072,0
381,gears_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_2,3.0,explanatory,gear,functional,gear,functional,63.53148825582476,4.123105625617661,56.25637491769132,6.63689875583059,0
431,gears_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_2,4.0,explanatory,gear,causal,gear,causal,73.54250471666029,20.248456731316587,54.52008123942526,29.382261043391818,0
481,gears_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_2,5.0,explanatory,gear,causal,gear,causal,81.88559091806079,5.0,61.34726526685562,10.81691444188487,0
531,gears_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_2,6.0,explanatory,gear,causal,gear,causal,84.54880247525686,7.615773105863909,68.96374749736158,13.321102728971228,0
581,gears_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_2,7.0,explanatory,background,background,background,background,130.79468643641454,110.98198051936178,109.53524778971163,106.9543107492464,0
282,gears_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_2,1.0,explanatory,,,gear,functional,,,,,1
332,gears_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_2,2.0,explanatory,,,gear,functional,,,,,1
382,gears_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_2,3.0,explanatory,,,gear,functional,,,,,1
432,gears_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_2,4.0,explanatory,,,gear,causal,,,,,1
482,gears_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_2,5.0,explanatory,,,gear,causal,,,,,1
532,gears_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_2,6.0,explanatory,,,gear,causal,,,,,1
582,gears_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_2,7.0,explanatory,background,background,background,background,61.40032573203501,33.52610922848042,75.15139400910292,14.794382499196598,0
283,gears_2.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_2,1.0,depictive,,,gear,functional,,,,,1
333,gears_2.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_2,2.0,depictive,,,gear,functional,,,,,1
383,gears_2.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_2,3.0,depictive,,,gear,functional,,,,,1
433,gears_2.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_2,4.0,depictive,,,gear,causal,,,,,1
483,gears_2.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_2,5.0,depictive,,,gear,causal,,,,,1
533,gears_2.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_2,6.0,depictive,,,gear,causal,,,,,1
583,gears_2.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_2,7.0,depictive,background,background,background,background,76.37080594049011,183.63550854886427,97.17744442884857,165.7744558213042,0
284,gears_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_2,1.0,depictive,gear,functional,gear,functional,43.15669125408017,21.400934559032695,42.083701626212246,22.628109621871243,0
334,gears_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_2,2.0,depictive,gear,functional,gear,functional,40.326790102858425,28.0178514522438,48.42761264246121,27.922028272817993,0
384,gears_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_2,3.0,depictive,gear,functional,gear,functional,56.20053380529406,27.16615541441225,73.89349409034497,23.154660147288638,0
434,gears_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_2,4.0,depictive,gear,causal,gear,causal,103.83159442096611,41.036569057366385,125.3564330658188,40.69451325967552,0
484,gears_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_2,5.0,depictive,,,gear,causal,,,,,1
534,gears_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_2,6.0,depictive,gear,causal,gear,causal,112.08144360240905,34.713109915419565,132.67157504206773,33.9622424096757,0
584,gears_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_2,7.0,depictive,background,background,background,background,102.60238788644249,37.16180835212409,122.08158987865819,31.591686333588946,0
285,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_2,1.0,depictive,gear,functional,gear,functional,27.115493725912497,54.00925846556311,47.903412777399815,51.99373457344336,0
335,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_2,2.0,depictive,gear,functional,gear,functional,37.5,59.16924876994806,57.676874257738724,65.52772147651922,0
385,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_2,3.0,depictive,gear,functional,gear,functional,37.75248336202534,34.0147027033899,58.87752214229713,35.388823915503394,0
435,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_2,4.0,depictive,gear,causal,gear,causal,65.75902979819577,16.15549442140351,87.30849408810393,24.955350050978716,0
485,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_2,5.0,depictive,gear,causal,gear,causal,66.20045317065436,14.212670403551895,87.67089579147601,20.586837181312827,0
535,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_2,6.0,depictive,gear,causal,gear,causal,74.06078584514209,28.635642126552707,95.41359991021835,37.49418274582874,0
585,gears_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_2,7.0,depictive,background,background,background,background,62.64982043070834,28.284271247461902,83.45672402310865,53.06850780999086,0
286,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_2,1.0,explanatory,gear,functional,gear,functional,107.10042016724304,22.67156809750927,86.07133544141928,23.321476570552758,0
336,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_2,2.0,explanatory,gear,functional,gear,functional,88.94099167425557,15.811388300841896,70.1389723517821,15.363942419182083,0
386,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_2,3.0,explanatory,gear,functional,gear,functional,76.92203845452875,32.31098884280702,61.401009724560986,30.093813740996538,0
436,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_2,4.0,explanatory,gear,causal,gear,causal,80.0812087820857,16.1245154965971,79.31336779500104,12.330593027335885,0
486,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_2,5.0,explanatory,gear,causal,gear,causal,98.17968221582305,14.035668847618199,101.20338489209087,17.078692673726607,0
536,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_2,6.0,explanatory,gear,causal,gear,causal,95.7000522465897,17.72004514666935,102.0969053112924,14.86045958878378,0
586,gears_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_2,7.0,explanatory,background,background,background,background,88.18304825758747,83.21658488546619,90.1771654369789,78.47614555595442,0
